Zip,Population,County,State,WiredCount_2020,Fwcount_2020,BroadbandProviderCount,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan
27526,38894.00,Wake,North Carolina,4,1,5,11,4,4,7,6,35121,109.87,228.27,0.99,35
27529,42128.00,Wake,North Carolina,9,1,10,16,8,8,11,9,24586,97.05,238.58,1.00,35
27539,18692.00,Wake,North Carolina,6,0,6,12,5,5,7,6,11089,85.05,225.36,1.00,35
27540,29363.00,Wake,North Carolina,7,1,8,14,7,6,10,8,26677,143.98,384.52,0.99,35
27545,23006.00,Wake,North Carolina,5,0,5,11,5,5,7,6,27665,164.36,433.64,1.00,35
27560,22623.00,Wake,North Carolina,7,0,7,13,6,6,8,7,408524,13.7,7.62,1.00,35
27571,3893.00,Wake,North Carolina,4,0,4,10,3,3,5,4,504,49.11,147.29,1.00,65
27587,53078.00,Wake,North Carolina,9,0,9,15,7,7,9,8,70652,99.36,228.31,0.99,35
27591,19589.00,Wake,North Carolina,7,1,8,14,7,7,10,8,2872,83.16,229.37,1.00,35
27592,15244.00,Wake,North Carolina,7,1,8,14,7,4,10,5,3469,94.74,191,1.00,35
27597,22181.00,Wake,North Carolina,6,1,7,13,6,6,9,7,8617,48.84,138.46,0.99,35
27601,9450.00,Wake,North Carolina,5,0,5,11,5,5,7,6,10417,217.77,483.7,1.00,35
27603,47033.00,Wake,North Carolina,7,1,8,14,7,7,10,8,39409,118.99,258.73,1.00,35
27604,42204.00,Wake,North Carolina,5,0,5,11,5,5,7,6,19835,78.4,225.96,1.00,35
27605,4495.00,Wake,North Carolina,6,0,6,12,6,6,8,7,5456,83.12,213,1.00,35
27606,43210.00,Wake,North Carolina,5,0,5,11,5,5,7,6,57814,123.83,316.05,1.00,35
27607,25188.00,Wake,North Carolina,6,0,6,12,6,6,8,7,16496,107.32,407.49,1.00,35
27608,10429.00,Wake,North Carolina,5,0,5,11,5,5,7,6,14484,107.57,232.43,1.00,35
27609,32964.00,Wake,North Carolina,6,0,6,12,6,6,8,7,32932,92.8,271.88,1.00,35
27610,65648.00,Wake,North Carolina,6,0,6,12,5,5,7,6,33814,114.21,291.36,1.00,35
27612,35028.00,Wake,North Carolina,8,0,8,14,7,7,9,8,18852,83.6,229.05,1.00,35
27613,42690.00,Wake,North Carolina,8,0,8,14,6,6,8,7,59155,144.24,411.41,1.00,35
27614,31516.00,Wake,North Carolina,8,0,8,14,7,6,9,7,30494,132.38,361.02,1.00,35
27615,42166.00,Wake,North Carolina,7,0,7,13,6,6,8,7,32338,105.4,307.9,1.00,35
27616,42294.00,Wake,North Carolina,7,0,7,13,6,6,8,7,25430,136.47,391.46,1.00,35
27617,15199.00,Wake,North Carolina,7,0,7,13,6,6,8,7,10535,145.1,229.63,1.00,35
35587,1025.00,Walker,Alabama,3,1,4,9,2,2,4,3,,,,0.31,55
35063,3866.00,Walker,Alabama,3,2,5,10,3,3,5,4,80,52.64,101.35,1.00,55
35130,3233.00,Walker,Alabama,3,0,3,8,3,3,5,4,56,140.24,224.52,0.83,55
35148,2702.00,Walker,Alabama,3,1,4,9,3,3,5,4,153,35.31,91.91,1.00,55
35501,10424.00,Walker,Alabama,5,2,7,12,5,5,7,6,1980,62.96,145.3,0.98,35
35503,9068.00,Walker,Alabama,5,2,7,12,5,5,7,6,853,64.39,184.99,0.95,35
35504,13596.00,Walker,Alabama,5,3,8,13,5,5,7,6,2578,53.2,153.3,0.99,35
35549,4341.00,Walker,Alabama,5,2,7,12,1,1,3,2,468,54.55,109.01,0.65,69.99
35550,5605.00,Walker,Alabama,3,1,4,9,3,3,5,4,281,99.25,260.03,0.91,55
35578,5833.00,Walker,Alabama,5,2,7,12,2,1,5,3,884,3.79,8.71,0.49,69.99
35579,3136.00,Walker,Alabama,3,2,5,10,2,0,4,1,828,8.43,11.76,0.38,55
35580,3791.00,Walker,Alabama,4,1,5,10,3,1,5,2,28,68.3,183.23,0.83,55
30707,16483.00,Walker,Georgia,10,0,10,16,6,6,8,7,3415,42.54,131.39,0.98,57.99
30725,4647.00,Walker,Georgia,6,1,7,13,5,5,7,6,53,29.75,54.26,1.00,55
30728,19612.00,Walker,Georgia,5,1,6,11,5,5,7,5,4503,79.72,213.7,0.94,57.99
30739,5571.00,Walker,Georgia,5,0,5,10,4,4,6,4,425,65.67,183.24,0.98,79.99
30741,29290.00,Walker,Georgia,9,1,10,16,7,7,9,8,11338,98.07,254.6,0.99,35
30750,4125.00,Walker,Georgia,7,2,9,15,6,6,8,7,1104,75.04,227.75,1.00,55
39667,12837.00,Walthall,Mississippi,3,2,5,11,1,1,3,2,211,19.63,56.27,0.27,80
30641,1810.00,Walton,Georgia,5,0,5,10,4,2,6,3,,,,0.71,55
30025,9270.00,Walton,Georgia,8,0,8,13,8,8,10,9,587,35.96,43.13,0.90,35
30052,59451.00,Walton,Georgia,7,0,7,12,7,6,9,7,62972,100.12,232.77,1.00,35
30655,24136.00,Walton,Georgia,6,0,6,11,6,6,8,7,5552,57.05,190.49,0.87,35
30656,15133.00,Walton,Georgia,5,0,5,10,5,4,7,5,4708,71.92,199.61,0.90,35
31501,15576.00,Ware,Georgia,9,1,10,15,7,7,9,7,6185,43.53,113.29,0.90,25
31503,21116.00,Ware,Georgia,8,2,10,15,7,7,9,7,7110,59.93,152.39,0.92,25
31550,780.00,Ware,Georgia,3,1,4,9,1,1,3,1,295,82.31,314.59,0.00,25
31552,932.00,Ware,Georgia,4,1,5,10,1,1,3,1,17,3.87,8.39,0.04,35
31045,73.00,Warren,Georgia,0,1,1,5,0,0,2,0,,,,0.00,
30821,882.00,Warren,Georgia,3,1,4,9,0,0,2,0,15,12.74,19.4,0.00,NULL
30828,4368.00,Warren,Georgia,2,2,4,9,0,0,2,1,252,59.55,186.24,0.00,NULL
42101,55648.00,Warren,Kentucky,7,3,10,16,7,6,9,6,33430,68.82,175.46,0.98,35
42103,18936.00,Warren,Kentucky,7,2,9,14,7,6,9,6,7996,55.96,155.13,0.98,35
42104,29610.00,Warren,Kentucky,8,3,11,17,7,7,9,7,45666,35.42,78.97,0.96,35
42122,4368.00,Warren,Kentucky,6,3,9,15,5,4,7,4,2058,65.8,208.3,0.75,35
42159,1195.00,Warren,Kentucky,3,2,5,10,2,2,4,2,10,0.85,1.43,0.97,69.99
42170,1403.00,Warren,Kentucky,3,3,6,12,1,1,3,1,211,5.99,9.14,0.43,69.99
42171,6841.00,Warren,Kentucky,6,2,8,13,5,5,7,5,813,14.79,35.93,0.88,69.99
42274,2373.00,Warren,Kentucky,7,2,9,14,5,4,7,4,669,2.28,6.41,0.94,35
39156,513.00,Warren,Mississippi,3,1,4,10,1,1,3,1,,,,0.79,80
39180,32603.00,Warren,Mississippi,8,1,9,15,7,6,9,6,9422,57.13,112.31,0.99,29.95
39183,15661.00,Warren,Mississippi,9,1,10,16,8,6,10,6,1788,27.12,78.77,0.98,29.95
12808,306.00,Warren,New York,3,0,3,7,1,1,3,2,,,,1.00,74.99
12874,142.00,Warren,New York,1,0,1,5,1,1,3,2,,,,1.00,74.99
12886,269.00,Warren,New York,2,0,2,6,1,1,3,2,,,,0.04,74.99
12801,14707.00,Warren,New York,4,1,5,10,2,2,5,3,21458,74.25,137.81,1.00,54.9
12804,26540.00,Warren,New York,4,1,5,10,2,2,5,3,60934,77.35,150.16,1.00,54.9
12810,627.00,Warren,New York,3,1,4,8,0,0,2,1,30,8,13.49,0.00,NULL
12814,1574.00,Warren,New York,2,0,2,7,1,1,3,2,11428,58.1,88.31,1.00,69.99
12815,871.00,Warren,New York,2,0,2,6,1,1,3,2,390,57.01,113.96,0.99,69.99
12817,2274.00,Warren,New York,3,0,3,7,1,1,3,2,3088,43.68,81.26,0.99,69.99
12824,894.00,Warren,New York,3,1,4,9,1,1,4,2,20,7.75,21.82,0.99,54.9
12836,574.00,Warren,New York,2,0,2,6,1,1,3,2,4,34.68,34.68,0.99,69.99
12843,600.00,Warren,New York,2,0,2,6,0,0,2,1,954,43.69,161.38,0.00,NULL
12845,4842.00,Warren,New York,5,1,6,11,2,2,5,3,16586,95.02,218.84,1.00,54.9
12846,3298.00,Warren,New York,4,1,5,10,2,2,5,3,78,84.84,230.01,1.00,54.9
12853,1770.00,Warren,New York,3,0,3,7,2,2,4,3,32,16.07,17.85,0.48,49.95
12860,748.00,Warren,New York,2,0,2,6,1,1,3,2,194,38.13,77.34,0.99,69.99
12878,719.00,Warren,New York,2,0,2,6,0,0,2,1,584,18.29,44.79,0.00,NULL
12885,4602.00,Warren,New York,4,0,4,9,1,1,3,2,2980,33.76,106.53,0.83,69.99
27551,1962.00,Warren,North Carolina,3,0,3,8,2,1,4,2,199,23.88,66.41,0.41,69.99
27553,2937.00,Warren,North Carolina,4,0,4,9,3,3,5,4,51,35.57,89.48,0.81,65
27563,5008.00,Warren,North Carolina,3,0,3,8,2,2,4,3,101,14.43,60.33,0.67,69.99
27589,8370.00,Warren,North Carolina,3,0,3,8,2,2,4,3,450,53.07,135.88,0.63,69.99
45005,29963.00,Warren,Ohio,7,2,9,15,4,2,6,2,14289,63.62,197.51,1.00,55
45034,1184.00,Warren,Ohio,3,0,3,9,2,2,4,2,147,90.02,251.13,1.00,44.99
45036,37504.00,Warren,Ohio,8,0,8,14,6,4,8,4,14350,92.05,231.36,1.00,44.99
45039,22814.00,Warren,Ohio,5,0,5,11,4,2,6,2,13807,109.86,278.75,1.00,39.99
45040,50627.00,Warren,Ohio,7,1,8,14,5,3,8,3,61418,99.41,260.72,1.00,39.99
45054,2471.00,Warren,Ohio,3,1,4,10,2,1,5,1,1294,37.39,89.1,0.44,69.99
45065,4442.00,Warren,Ohio,4,0,4,10,3,2,5,2,3901,59.05,74.84,1.00,44.99
45066,23839.00,Warren,Ohio,5,0,5,11,1,1,3,1,51765,82.04,224.77,1.00,69.99
45068,10479.00,Warren,Ohio,6,2,8,14,4,1,7,2,3623,51.61,100.25,0.92,55
45152,11329.00,Warren,Ohio,5,2,7,13,4,2,6,2,1750,47.68,98.41,0.96,39.99
45162,2519.00,Warren,Ohio,6,0,6,12,3,3,5,3,193,5.09,16.31,0.96,44.99
16366,NULL,Warren,Pennsylvania,,,0,,,,,,,,,,
16367,NULL,Warren,Pennsylvania,,,0,,,,,,,,,,
16368,NULL,Warren,Pennsylvania,,,0,,,,,,,,,,
16369,NULL,Warren,Pennsylvania,,,0,,,,,,,,,,
16313,1848.00,Warren,Pennsylvania,7,0,7,12,5,3,7,4,1700,11.16,24.83,0.72,39.99
16329,528.00,Warren,Pennsylvania,3,0,3,8,2,2,4,3,0,0,0,0.72,76.95
16340,1990.00,Warren,Pennsylvania,5,0,5,10,3,3,5,4,0,0,0,0.27,76.95
16345,3543.00,Warren,Pennsylvania,5,2,7,12,3,2,6,3,716,12.21,23.56,0.68,39.99
16347,2238.00,Warren,Pennsylvania,8,0,8,13,7,4,9,5,1164,10.81,33.43,0.97,76.95
16350,2737.00,Warren,Pennsylvania,4,2,6,11,2,1,5,2,696,20.11,73.15,0.77,39.99
16351,1716.00,Warren,Pennsylvania,3,0,3,7,1,1,3,1,188,1.99,5.32,0.69,76.95
16365,18579.00,Warren,Pennsylvania,8,2,10,15,5,3,8,4,10330,53.15,117.28,0.93,39.99
16371,3260.00,Warren,Pennsylvania,5,2,7,12,3,2,6,3,1468,8.88,18.77,0.91,76.95
16402,956.00,Warren,Pennsylvania,2,0,2,7,0,0,2,1,0,0,0,0.00,NULL
16405,922.00,Warren,Pennsylvania,2,0,2,7,1,1,3,2,0,0,0,0.51,69.99
16420,650.00,Warren,Pennsylvania,2,0,2,6,1,1,3,1,0,0,0,0.13,76.95
16436,756.00,Warren,Pennsylvania,1,0,1,6,0,0,2,1,0,0,0,0.00,NULL
37110,32495.00,Warren,Tennessee,8,0,8,14,5,4,7,5,10461,47.08,129.05,0.95,49.95
37357,5512.00,Warren,Tennessee,7,0,7,13,6,5,8,6,2810,12.61,31.84,0.69,49.95
38581,4112.00,Warren,Tennessee,4,0,4,10,3,2,5,3,1066,34.41,70.13,0.74,49.95
22610,1842.00,Warren,Virginia,2,2,4,9,2,1,6,2,2166,58.86,177.12,0.79,79.99
22630,30292.00,Warren,Virginia,4,2,6,11,3,2,7,3,28180,90.16,233.77,1.00,39.99
22642,4414.00,Warren,Virginia,3,3,6,11,2,1,6,2,442,38.71,95.79,1.00,79.99
36529,478.00,Washington,Alabama,2,0,2,6,2,1,4,2,,,,0.19,78.95
36538,374.00,Washington,Alabama,1,0,1,6,1,0,3,1,,,,0.46,78.95
36569,928.00,Washington,Alabama,3,0,3,7,1,0,3,1,,,,0.16,78.95
36518,2842.00,Washington,Alabama,2,0,2,6,2,1,4,2,552,4.86,9.89,0.31,78.95
36539,802.00,Washington,Alabama,2,0,2,6,1,1,3,2,10,25.17,91.2,0.51,80
36548,1136.00,Washington,Alabama,2,0,2,6,0,0,2,1,12,9.13,17.95,0.00,NULL
36553,3575.00,Washington,Alabama,4,1,5,9,3,1,5,2,28,8.04,13.49,0.81,55
36558,3854.00,Washington,Alabama,2,0,2,7,2,1,4,2,1323,5.88,10.55,0.45,69.99
36583,639.00,Washington,Alabama,1,0,1,5,0,0,2,1,43,37.48,88.53,0.00,NULL
36584,772.00,Washington,Alabama,1,0,1,5,1,0,3,1,44,7.42,12.59,0.03,78.95
36585,972.00,Washington,Alabama,3,0,3,7,1,0,3,1,8894,23.75,59.23,0.02,78.95
30820,1205.00,Washington,Georgia,3,1,4,8,1,1,3,1,269,7,19.46,0.01,NULL
31018,2837.00,Washington,Georgia,1,1,2,6,1,1,3,1,55,46.01,96.06,0.94,NULL
31035,1364.00,Washington,Georgia,2,0,2,6,0,0,2,0,747,12.43,35.28,0.00,NULL
31082,10408.00,Washington,Georgia,6,1,7,12,6,4,8,4,1799,30.66,61.16,0.82,55
31089,4838.00,Washington,Georgia,3,1,4,9,1,1,3,1,1043,90.33,201.66,0.66,69.99
31094,1114.00,Washington,Georgia,3,1,4,8,2,1,4,1,1073,5.11,12.68,0.25,NULL
40040,531.00,Washington,Kentucky,2,3,5,11,0,0,3,1,,,,0.91,99.99
40069,8276.00,Washington,Kentucky,7,4,11,17,5,5,8,6,525,40,111.66,0.88,36.25
40078,2200.00,Washington,Kentucky,2,3,5,11,0,0,4,1,222,10.04,17.85,0.61,99.99
21748,NULL,Washington,Maryland,,,0,,,,,,,,,,
21749,NULL,Washington,Maryland,,,0,,,,,,,,,,
21711,1029.00,Washington,Maryland,4,1,5,11,2,2,5,2,26,15.42,43.88,0.86,NULL
21713,9502.00,Washington,Maryland,5,2,7,13,3,3,7,3,18492,43.79,100.37,1.00,79.99
21719,1548.00,Washington,Maryland,3,1,4,10,1,1,4,1,0,0,0,0.97,79.99
21722,5545.00,Washington,Maryland,5,1,6,12,3,3,6,3,212,11.92,27.62,0.99,79.99
21733,1163.00,Washington,Maryland,3,1,4,10,1,1,4,1,0,0,0,1.00,NULL
21740,61859.00,Washington,Maryland,7,1,8,14,4,4,7,4,103570,42.28,103.49,1.00,39.99
21742,31444.00,Washington,Maryland,6,1,7,13,4,4,7,4,30726,45.59,118.15,1.00,39.99
21746,1883.00,Washington,Maryland,1,1,2,8,0,0,3,0,0,0,0,1.00,NULL
21750,3766.00,Washington,Maryland,4,0,4,10,2,2,4,2,46,51.47,201.92,0.79,79.99
21756,3612.00,Washington,Maryland,4,2,6,12,2,2,6,2,492,120.7,357.39,0.99,79.99
21767,991.00,Washington,Maryland,3,1,4,10,1,1,4,1,18,16.85,42.49,1.00,NULL
21779,983.00,Washington,Maryland,4,2,6,12,3,3,7,3,24,85.03,176.24,1.00,79.99
21782,4097.00,Washington,Maryland,5,2,7,13,3,3,7,3,266,39.63,105.63,0.99,79.99
21783,9130.00,Washington,Maryland,5,1,6,12,3,3,6,3,544,293.79,835.8,0.99,79.99
21795,9233.00,Washington,Maryland,4,1,5,11,2,2,5,2,1320,20.96,45.74,1.00,NULL
38731,129.00,Washington,Mississippi,2,2,4,10,1,1,4,1,,,,0.64,
38701,24187.00,Washington,Mississippi,7,2,9,15,5,3,8,3,5530,63.72,207.42,0.98,40
38703,14568.00,Washington,Mississippi,7,3,10,16,4,2,7,2,135,26.34,88.42,0.96,40
38744,682.00,Washington,Mississippi,3,1,4,9,2,2,4,2,63,8.89,18.42,1.00,80
38748,3901.00,Washington,Mississippi,7,2,9,15,5,3,8,3,11,37.68,46.45,0.88,40
38756,6462.00,Washington,Mississippi,8,3,11,17,7,4,10,4,1771,18.6,67.95,0.91,40
12819,403.00,Washington,New York,1,1,2,7,0,0,3,1,,,,0.12,54.9
12823,238.00,Washington,New York,2,1,3,7,1,1,4,2,,,,1.00,54.9
12837,857.00,Washington,New York,3,3,6,11,1,1,4,2,,,,0.83,54.9
12838,608.00,Washington,New York,2,1,3,8,1,1,4,2,,,,1.00,54.9
12844,199.00,Washington,New York,2,1,3,8,1,1,4,2,,,,1.00,54.9
12849,385.00,Washington,New York,2,1,3,8,1,1,4,2,,,,1.00,54.9
12854,NULL,Washington,New York,,,0,,,,,,,,,,
12873,736.00,Washington,New York,2,1,3,7,1,1,4,2,,,,0.87,54.9
12057,1835.00,Washington,New York,3,1,4,9,2,2,5,3,236,10.72,52.63,0.93,54.9
12809,3528.00,Washington,New York,2,2,4,9,1,1,4,2,4120,178.51,516.43,1.00,54.9
12816,4610.00,Washington,New York,4,1,5,10,2,2,5,3,542,54.29,144.07,1.00,54.9
12821,2750.00,Washington,New York,2,1,3,8,1,1,4,2,588,60.64,112.81,1.00,54.9
12827,3877.00,Washington,New York,2,1,3,8,1,1,4,2,98,9.18,28.39,0.99,54.9
12828,9448.00,Washington,New York,4,1,5,10,2,2,5,3,872,40.24,112.52,1.00,54.9
12832,7106.00,Washington,New York,3,2,5,10,1,1,4,2,1994,40.08,108.31,0.99,54.9
12834,6594.00,Washington,New York,4,1,5,10,2,2,5,3,4970,47.73,112.17,1.00,54.9
12839,13588.00,Washington,New York,4,1,5,10,2,2,5,3,12884,80.85,114.88,1.00,54.9
12861,609.00,Washington,New York,2,2,4,8,1,1,4,2,284,8.06,25.19,0.74,54.9
12865,3663.00,Washington,New York,4,2,6,11,2,2,5,3,1036,3.65,13.25,0.93,54.9
12887,4972.00,Washington,New York,3,1,4,9,1,1,4,2,52,116.47,398.17,0.93,54.9
27928,1986.00,Washington,North Carolina,2,1,3,7,2,1,4,1,,,,0.85,29.99
27962,7792.00,Washington,North Carolina,4,0,4,8,3,1,5,1,315,40.78,95.64,0.99,69.99
27970,3409.00,Washington,North Carolina,2,0,2,6,2,1,4,1,201,2.89,8.17,0.80,69.99
45714,9951.00,Washington,Ohio,7,2,9,14,6,4,8,4,1212,25.66,58.48,0.96,40
45715,2630.00,Washington,Ohio,3,1,4,9,2,1,4,1,2295,18.7,45.92,0.83,69.99
45721,29.00,Washington,Ohio,2,0,2,7,1,1,3,1,0,0,0,1.00,69.99
45724,1744.00,Washington,Ohio,3,2,5,9,1,0,3,0,13,14.58,58.93,0.45,NULL
45729,1289.00,Washington,Ohio,5,2,7,12,2,2,4,2,0,0,0,0.83,40
45742,3014.00,Washington,Ohio,7,1,8,13,5,4,7,4,384,49.41,115.01,0.90,40
45744,2728.00,Washington,Ohio,5,2,7,12,2,2,4,2,4,0.28,0.47,0.64,40
45745,1140.00,Washington,Ohio,1,3,4,9,0,0,2,1,0,0,0,0.00,NULL
45746,433.00,Washington,Ohio,1,2,3,8,0,0,2,0,0,0,0,0.00,NULL
45750,27785.00,Washington,Ohio,6,2,8,13,5,3,7,4,13660,95.99,295.09,0.96,40
45767,2800.00,Washington,Ohio,3,3,6,10,0,0,2,1,4,33.79,49.61,0.00,NULL
45768,1703.00,Washington,Ohio,3,2,5,10,1,1,3,1,12,2.68,8.1,0.15,40
45773,83.00,Washington,Ohio,0,2,2,6,0,0,2,0,0,0,0,0.00,NULL
45784,3386.00,Washington,Ohio,3,2,5,10,2,2,4,2,1434,54.43,115.04,0.84,69.99
45786,3253.00,Washington,Ohio,2,1,3,8,1,1,3,1,2789,100.59,195.62,0.53,69.99
45788,1129.00,Washington,Ohio,3,2,5,10,1,1,3,1,73,7.61,15.45,0.08,40
45789,177.00,Washington,Ohio,0,2,2,5,0,0,2,1,0,0,0,0.00,NULL
15019,1719.00,Washington,Pennsylvania,8,0,8,14,4,2,6,3,,,,0.76,54.95
15053,154.00,Washington,Pennsylvania,3,0,3,8,1,0,3,1,,,,1.00,86.95
15067,2281.00,Washington,Pennsylvania,6,0,6,12,2,1,4,2,,,,0.98,54.95
15078,523.00,Washington,Pennsylvania,4,0,4,9,2,1,4,2,,,,0.99,79.99
15311,1391.00,Washington,Pennsylvania,6,0,6,12,4,2,6,3,,,,0.77,39.99
15321,1676.00,Washington,Pennsylvania,4,0,4,10,2,2,4,3,,,,1.00,39.99
15345,1642.00,Washington,Pennsylvania,4,0,4,9,4,2,6,3,,,,0.82,39.99
15363,760.00,Washington,Pennsylvania,5,0,5,11,3,2,5,3,,,,1.00,39.99
15427,1091.00,Washington,Pennsylvania,7,0,7,13,4,3,6,4,,,,0.99,39.99
15021,7352.00,Washington,Pennsylvania,10,2,12,18,6,3,8,4,2698,4.63,8.62,0.88,51.99
15022,10340.00,Washington,Pennsylvania,8,0,8,14,5,3,7,4,3500,43.69,141.12,1.00,39.99
15033,4910.00,Washington,Pennsylvania,6,0,6,12,3,2,5,3,146,2.46,5.26,0.99,39.99
15055,1360.00,Washington,Pennsylvania,3,0,3,9,2,2,4,3,70,35.08,69.46,1.00,39.99
15057,13930.00,Washington,Pennsylvania,8,0,8,14,5,5,7,6,420,53.09,106.6,0.99,39.99
15063,11677.00,Washington,Pennsylvania,5,0,5,11,2,1,4,2,3440,105.56,289.9,0.99,77.95
15301,49331.00,Washington,Pennsylvania,13,0,13,19,9,6,11,7,14140,95.17,280.12,0.97,39.99
15312,3579.00,Washington,Pennsylvania,7,0,7,12,4,2,6,3,1160,26.2,86.19,0.59,51.99
15314,3788.00,Washington,Pennsylvania,6,0,6,12,4,3,6,4,8588,11.11,23.64,0.99,39.99
15317,36535.00,Washington,Pennsylvania,7,0,7,13,3,2,5,3,54772,99.42,235.75,1.00,39.99
15323,4542.00,Washington,Pennsylvania,5,0,5,11,2,1,4,2,408,4.2,5.18,0.57,77.95
15329,1709.00,Washington,Pennsylvania,6,0,6,12,3,2,5,3,1150,6.52,13.07,0.54,77.95
15330,5299.00,Washington,Pennsylvania,6,0,6,12,5,3,7,4,290,30.99,93.66,0.98,39.99
15332,8148.00,Washington,Pennsylvania,6,0,6,12,3,2,5,3,3928,90.97,288.33,0.99,39.99
15333,2150.00,Washington,Pennsylvania,6,0,6,12,6,3,8,4,284,16.54,48.69,0.92,39.99
15340,1469.00,Washington,Pennsylvania,7,0,7,13,5,4,7,5,930,49.59,90.97,0.97,51.99
15342,4818.00,Washington,Pennsylvania,7,0,7,13,4,3,6,4,604,32.77,79.05,1.00,39.99
15360,1731.00,Washington,Pennsylvania,5,0,5,11,5,2,7,3,8256,8.74,21.86,0.98,39.99
15367,8731.00,Washington,Pennsylvania,6,0,6,12,3,2,5,3,11994,144.99,321.22,1.00,39.99
15376,1740.00,Washington,Pennsylvania,5,0,5,10,2,1,4,2,0,0,0,0.71,77.95
15377,724.00,Washington,Pennsylvania,4,0,4,8,1,0,3,1,48,0.79,1.27,0.02,77.95
15419,4492.00,Washington,Pennsylvania,6,0,6,12,3,2,5,3,3532,62.68,174.47,0.58,39.99
15423,1781.00,Washington,Pennsylvania,8,0,8,14,5,3,7,4,1318,61.62,187.18,0.97,39.99
37601,36182.00,Washington,Tennessee,6,3,9,14,6,6,10,7,13984,44.63,110.96,1.00,45.95
37604,34245.00,Washington,Tennessee,7,3,10,15,7,7,11,8,25068,60.17,175.69,1.00,45.95
37615,19560.00,Washington,Tennessee,6,3,9,14,6,6,10,7,15990,134.47,356.86,1.00,45.95
37659,27585.00,Washington,Tennessee,8,3,11,16,8,8,12,10,19090,56.4,174.67,1.00,35
37681,6121.00,Washington,Tennessee,2,3,5,10,2,2,6,4,140,37.9,93.96,0.97,60
37690,4122.00,Washington,Tennessee,2,3,5,10,2,2,6,4,6,32.01,87.76,1.00,60
24270,582.00,Washington,Virginia,3,1,4,9,2,2,4,2,,,,1.00,45.95
24202,12905.00,Washington,Virginia,6,1,7,12,6,6,8,6,5550,77.74,278.41,1.00,45.95
24210,16840.00,Washington,Virginia,3,1,4,9,3,3,5,3,15654,85.88,223.02,0.99,45.95
24211,9922.00,Washington,Virginia,5,1,6,11,5,5,7,5,3310,70.22,211.99,0.99,45.95
24236,3085.00,Washington,Virginia,3,1,4,9,3,2,5,2,930,6.86,15.55,0.99,45.95
24340,5657.00,Washington,Virginia,3,1,4,9,3,2,5,2,446,18.81,46.05,0.99,45.95
24361,5431.00,Washington,Virginia,3,1,4,9,3,3,5,3,58,9.02,23.35,0.99,45.95
28608,NULL,Watauga,North Carolina,,,0,,,,,,,,,,
28604,6249.00,Watauga,North Carolina,5,2,7,12,2,2,5,3,5677,50.49,105.41,0.98,55
28605,3412.00,Watauga,North Carolina,5,1,6,11,4,4,6,5,852,64.02,179.66,0.98,55
28607,33059.00,Watauga,North Carolina,8,1,9,14,7,7,9,8,26766,58.04,194.59,1.00,35
28618,2352.00,Watauga,North Carolina,5,1,6,11,5,5,7,6,12,1.22,2.28,0.86,55
28679,2064.00,Watauga,North Carolina,3,1,4,9,2,2,4,2,411,45.37,85.13,0.95,55
28692,4067.00,Watauga,North Carolina,3,1,4,9,2,2,4,2,2664,47.65,97.01,0.99,55
28698,2256.00,Watauga,North Carolina,3,1,4,9,2,2,4,2,200,38.76,76.34,0.99,55
31599,NULL,Wayne,Georgia,,,0,,,,,,,,,,
31545,16133.00,Wayne,Georgia,5,1,6,11,3,3,5,3,2668,83.18,229.61,0.92,79.99
31546,8095.00,Wayne,Georgia,4,1,5,11,2,2,4,2,144,18.91,46.4,0.64,69.99
31555,2868.00,Wayne,Georgia,5,1,6,11,3,3,5,3,7,26.58,51.54,0.79,79.99
31560,2842.00,Wayne,Georgia,3,1,4,9,3,3,5,3,453,29.92,91.49,0.81,79.99
42633,20065.00,Wayne,Kentucky,5,1,6,12,4,4,6,4,2538,26.9,61.76,0.83,69.99
39322,1882.00,Wayne,Mississippi,4,1,5,10,2,1,4,2,,,,0.57,55
39362,2866.00,Wayne,Mississippi,6,1,7,12,4,3,6,4,44,14.99,43.91,0.59,55
39367,15096.00,Wayne,Mississippi,8,1,9,15,7,4,9,5,1325,41.77,104,0.86,35
13143,2873.00,Wayne,New York,4,1,5,9,1,1,3,2,1996,158.24,373.94,0.70,69.99
13146,2443.00,Wayne,New York,4,1,5,11,2,2,4,3,26,67.14,231.87,0.75,66.95
14433,4629.00,Wayne,New York,4,1,5,11,2,1,4,2,248,41.07,91.31,0.68,66.95
14489,7192.00,Wayne,New York,3,1,4,10,1,1,3,2,474,35.9,110.69,0.83,69.99
14502,10691.00,Wayne,New York,4,1,5,11,1,1,3,1,14040,52.55,113.31,1.00,69.99
14505,5393.00,Wayne,New York,2,1,3,9,1,1,3,2,844,49.1,105.03,0.95,69.99
14513,13976.00,Wayne,New York,4,1,5,11,1,1,3,2,9380,56.85,112.69,0.98,69.99
14516,2365.00,Wayne,New York,2,1,3,8,1,1,3,2,188,62.17,218.7,0.77,69.99
14519,11581.00,Wayne,New York,4,1,5,11,1,1,3,1,20968,62.79,142.27,1.00,69.99
14522,9565.00,Wayne,New York,4,1,5,11,1,1,3,1,4252,49.89,112.04,0.98,69.99
14551,5651.00,Wayne,New York,3,1,4,9,1,1,3,2,1780,49.03,111.18,0.95,69.99
